Date,US Money Market Fund Flows,US Money Market Fund Flows (5d m/a)
TICKERS,"US.FUNDFLOW.MM.TOTAL.1DCHG.D","US.FUNDFLOW.MM.TOTAL.1DCHG.D"
 , , 
2020-05-21,-0.451,0.6074000000000003
2020-05-22,-21.873,-3.8329999999999997
2020-05-26,23.258,-0.7692
2020-05-27,-0.648,0.16219999999999993
2020-05-28,13.356,2.7283999999999997
2020-05-29,-30.981,-3.377600000000001
2020-06-01,-7.861,-0.5752
2020-06-02,-1.621,-5.551
2020-06-03,-5.857,-6.5927999999999995
2020-06-04,4.564,-8.3512
2020-06-05,-20.301,-6.215199999999999
2020-06-08,-5.062,-5.655399999999999
2020-06-09,16.128,-2.1056
2020-06-10,-10.269,-2.988
2020-06-11,1.604,-3.5799999999999996
2020-06-12,-27.521,-5.024
2020-06-15,-14.395,-6.890600000000001
2020-06-16,3.514,-9.4134
2020-06-17,-0.886,-7.5367999999999995
2020-06-18,2.541,-7.3494
2020-06-19,-25.816,-7.0084
2020-06-22,20.783,0.027200000000000557
2020-06-23,6.518,0.6280000000000007
2020-06-24,-1.092,0.5868000000000004
2020-06-25,3.25,0.7286000000000004
2020-06-26,-23.739,1.1440000000000006
2020-06-29,-7.454,-4.5034
2020-06-30,-18.335,-9.474
2020-07-01,14.885,-6.278600000000002
2020-07-02,-41.496,-15.227800000000002
2020-07-06,43.566,-1.7668000000000006
2020-07-07,10.039,1.7317999999999993
2020-07-08,-8.556,3.6876000000000007
2020-07-09,-4.163,-0.12199999999999989
2020-07-10,-15.23,5.1312000000000015
2020-07-13,-2.412,-4.0644
2020-07-14,-31.625,-12.3972
2020-07-15,-33.427,-17.3714
2020-07-16,-2.917,-17.1222
2020-07-17,-13.89,-16.8542
2020-07-20,15.268,-13.3182
2020-07-21,15.295,-3.9341999999999997
2020-07-22,7.434,4.2379999999999995
2020-07-23,-20.499,0.7216000000000008
2020-07-24,-15.922,0.3152000000000001
2020-07-27,14.423,0.14619999999999997
2020-07-28,3.118,-2.2891999999999997
2020-07-29,8.24,-2.1279999999999997
2020-07-30,-4.177,1.1364
2020-07-31,7.831,5.887
2020-08-03,-19.877,-0.9729999999999996
2020-08-04,11.857,0.7748000000000005
